"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34"
"0100008302","1","010010001","4","005","00670","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,6,1,1,1,1,4000,1,1,1,1,0,1,1,1,0,0,0,694,"E01","001",2014
"0100008303","1","010010001","4","005","00670","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,1,3,1,1,1,1,2000,1,1,1,1,0,1,1,1,1,0,0,694,"E01","001",2014
"0100008304","1","010010001","4","005","00670","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,5,1,1,1,1,4500,1,1,1,1,0,1,1,1,0,0,0,694,"E01","001",2014
"0100008305","1","010010001","4","005","00670","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,7,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,694,"E01","001",2014
"0100010401","1","010010001","4","005","00600","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,8,1,1,1,1,3000,1,1,1,1,0,1,1,1,0,1,0,660,"E01","001",2014
"0100010402","1","010010001","4","005","00600","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,4,9,1,1,1,1,8000,1,1,1,1,0,1,1,1,0,0,0,660,"E01","001",2014
"0100010403","1","010010001","4","005","00600","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,2,6,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,660,"E01","001",2014
"0100010404","1","010010001","4","005","00600","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,660,"E01","001",2014
"0100010404","1","010010001","4","005","00600","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,660,"E01","001",2014
"0100018702","1","010010001","3","004","00570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,3500,1,1,1,1,0,1,1,1,0,0,0,583,"E01","001",2014
"0100018703","1","010010001","3","004","00570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,2,4,1,1,1,1,3500,1,1,1,1,0,1,1,1,0,0,0,583,"E01","001",2014
"0100018704","1","010010001","3","004","00570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,5,1,1,1,1,5000,0,1,1,1,0,1,1,1,0,0,0,583,"E01","001",2014
"0100018705","1","010010001","3","004","00570","Vivienda1","Pared6","Techo9","Pisos3","Antiguedad5",1,3,5,1,1,1,1,3500,1,1,1,1,0,1,1,1,0,0,0,583,"E01","001",2014
"0100035905","1","010010001","3","004","00610","Vivienda1","Pared8","Techo9","Pisos3",NA,1,3,6,1,1,1,1,1000,1,1,1,1,0,1,1,1,0,0,0,595,"E01","001",2014
"0100035902","1","010010001","3","004","00610","Vivienda1","Pared8","Techo9","Pisos3",NA,1,1,3,1,1,1,1,1000,1,0,1,0,0,1,1,0,0,0,0,595,"E01","001",2014
"0100035903","1","010010001","3","004","00610","Vivienda1","Pared8","Techo9","Pisos2",NA,1,4,7,1,1,1,1,800,1,1,1,0,0,0,1,0,0,0,0,595,"E01","001",2014
"0100035904","1","010010001","3","004","00610","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad7",1,1,4,1,1,1,1,1000,1,1,1,1,0,0,1,1,0,0,0,595,"E01","001",2014
"0100035905","1","010010001","3","004","00610","Vivienda1","Pared8","Techo9","Pisos3",NA,1,3,6,1,1,1,1,1000,1,1,1,1,0,1,1,1,0,0,0,595,"E01","001",2014
"0100059801","1","010010001","3","004","00720","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad2",1,4,6,1,1,1,1,1800,1,1,1,1,0,1,1,1,1,0,0,626,"E01","001",2014
"0100059802","1","010010001","3","004","00720","Vivienda1","Pared8","Techo9","Pisos3",NA,1,2,8,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,626,"E01","001",2014
"0100059802","1","010010001","3","004","00720","Vivienda1","Pared8","Techo9","Pisos3",NA,1,2,8,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,626,"E01","001",2014
"0100059804","1","010010001","3","004","00720","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,5,1,1,1,1,1000,0,1,1,0,0,1,1,0,0,0,0,626,"E01","001",2014
"0100059805","1","010010001","3","004","00720","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,6,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,626,"E01","001",2014
"0100077501","1","010010001","2","003","00300","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,7,1,1,1,1,3000,1,1,1,1,0,1,1,1,1,0,0,606,"E01","001",2014
"0100077502","1","010010001","2","003","00300","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,12,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,606,"E01","001",2014
"0100077505","1","010010001","2","003","00300","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,3,1,1,1,1,1000,1,0,0,0,0,0,1,0,0,0,0,606,"E01","001",2014
"0100077502","1","010010001","2","003","00300","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,12,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,606,"E01","001",2014
"0100077505","1","010010001","2","003","00300","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,3,1,1,1,1,1000,1,0,0,0,0,0,1,0,0,0,0,606,"E01","001",2014
"0100143602","1","010010001","3","004","00440","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,5,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,503,"E01","001",2014
"0100143603","1","010010001","3","004","00440","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,5,8,1,1,1,1,3000,1,1,1,1,0,0,1,0,0,0,0,503,"E01","001",2014
"0100143604","1","010010001","3","004","00440","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad7",1,2,5,1,1,1,1,2000,1,1,0,0,0,1,1,0,0,0,0,503,"E01","001",2014
"0100143602","1","010010001","3","004","00440","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,5,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,503,"E01","001",2014
"0100179201","1","010010001","3","004","00530","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,9,1,1,1,1,800,1,1,1,0,0,0,1,0,0,0,0,587,"E01","001",2014
"0100179202","1","010010001","3","004","00530","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,1,5,1,1,1,1,1500,1,1,0,1,0,1,1,1,0,0,0,587,"E01","001",2014
"0100179203","1","010010001","3","004","00530","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,3,5,1,1,1,1,1200,1,1,0,0,0,1,1,0,0,0,0,587,"E01","001",2014
"0100179204","1","010010001","3","004","00530","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,4,6,1,1,1,1,700,0,0,0,0,0,0,1,0,0,0,0,587,"E01","001",2014
"0100179205","1","010010001","3","004","00530","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,5,1,1,1,1,1200,1,1,0,0,0,0,1,0,0,0,0,587,"E01","001",2014
"0100187101","1","010010001","3","004","00250","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,3500,1,1,1,1,0,1,1,1,1,0,0,646,"E01","001",2014
"0100187101","1","010010001","3","004","00250","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,3500,1,1,1,1,0,1,1,1,1,0,0,646,"E01","001",2014
"0100187101","1","010010001","3","004","00250","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,3500,1,1,1,1,0,1,1,1,1,0,0,646,"E01","001",2014
"0100187101","1","010010001","3","004","00250","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,3500,1,1,1,1,0,1,1,1,1,0,0,646,"E01","001",2014
"0100187101","1","010010001","3","004","00250","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,3500,1,1,1,1,0,1,1,1,1,0,0,646,"E01","001",2014
"0100274301","1","010010001","3","004","00750","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad7",1,3,9,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,587,"E01","001",2014
"0100274302","1","010010001","3","004","00750","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2500,0,1,1,1,0,1,1,1,0,0,0,587,"E01","001",2014
"0100274301","1","010010001","3","004","00750","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad7",1,3,9,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,587,"E01","001",2014
"0100274301","1","010010001","3","004","00750","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad7",1,3,9,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,587,"E01","001",2014
"0100321401","1","010010001","2","003","00710","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,9,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,524,"E01","001",2014
"0100321402","1","010010001","2","003","00710","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,5500,1,1,1,1,0,1,1,1,0,0,0,524,"E01","001",2014
"0100321402","1","010010001","2","003","00710","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,5500,1,1,1,1,0,1,1,1,0,0,0,524,"E01","001",2014
"0100321404","1","010010001","2","003","00710","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,4,1,1,1,1,400,1,0,0,0,0,0,1,0,0,0,0,524,"E01","001",2014
"0100321405","1","010010001","2","003","00710","Vivienda1","Pared8","Techo9","Pisos3",NA,1,3,7,1,1,1,1,3000,1,1,1,1,0,1,1,1,0,0,0,524,"E01","001",2014
"0100328703","1","010010001","3","004","00470","Vivienda2","Pared8","Techo9","Pisos3","Antiguedad3",1,1,4,1,1,1,1,3000,1,1,1,0,0,0,1,1,1,0,0,642,"E01","001",2014
"0100328703","1","010010001","3","004","00470","Vivienda2","Pared8","Techo9","Pisos3","Antiguedad3",1,1,4,1,1,1,1,3000,1,1,1,0,0,0,1,1,1,0,0,642,"E01","001",2014
"0100328703","1","010010001","3","004","00470","Vivienda2","Pared8","Techo9","Pisos3","Antiguedad3",1,1,4,1,1,1,1,3000,1,1,1,0,0,0,1,1,1,0,0,642,"E01","001",2014
"0100350901","1","010010001","4","005","00490","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,670,"E01","001",2014
"0100350902","1","010010001","4","005","00490","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,6,1,1,1,1,1500,1,1,1,1,0,1,1,1,1,0,0,670,"E01","001",2014
"0100350903","1","010010001","4","005","00490","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,7,1,1,1,1,3000,1,1,1,1,0,1,1,1,0,1,0,670,"E01","001",2014
"0100350904","1","010010001","4","005","00490","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,4,1,1,1,1,3500,1,1,1,1,0,1,1,1,0,0,0,670,"E01","001",2014
"0100357802","1","010010001","4","005","00760","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,5,1,1,1,1,3000,1,1,1,1,0,1,1,1,1,0,0,620,"E01","001",2014
"0100357804","1","010010001","4","005","00760","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,7,1,1,1,1,5000,1,1,1,1,0,1,1,1,0,0,0,620,"E01","001",2014
"0100357805","1","010010001","4","005","00760","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,4,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,620,"E01","001",2014
"0100384501","1","010010001","4","005","00400","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,3000,1,1,1,1,0,1,1,0,0,0,0,735,"E01","001",2014
"0100384501","1","010010001","4","005","00400","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,3000,1,1,1,1,0,1,1,0,0,0,0,735,"E01","001",2014
"0100401601","1","010010001","2","003","00730","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,4,1,1,1,1,1000,1,1,1,0,0,1,1,0,0,0,0,589,"E01","001",2014
"0100401604","1","010010001","2","003","00730","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,1500,1,1,1,1,0,0,1,0,0,0,0,589,"E01","001",2014
"0100401603","1","010010001","2","003","00730","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad3",1,2,5,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,589,"E01","001",2014
"0100401604","1","010010001","2","003","00730","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,1500,1,1,1,1,0,0,1,0,0,0,0,589,"E01","001",2014
"0100401601","1","010010001","2","003","00730","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,4,1,1,1,1,1000,1,1,1,0,0,1,1,0,0,0,0,589,"E01","001",2014
"0100410201","1","010010001","2","003","00230","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,3,6,1,1,1,1,2000,1,1,1,1,0,1,1,1,1,0,0,579,"E01","001",2014
"0100410202","1","010010001","2","003","00230","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,7,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,579,"E01","001",2014
"0100410203","1","010010001","2","003","00230","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,8,1,1,1,1,1000,1,1,1,1,0,1,1,1,0,0,0,579,"E01","001",2014
"0100410204","1","010010001","2","003","00230","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,3,5,1,1,1,1,500,1,0,0,0,0,0,1,0,0,0,0,579,"E01","001",2014
"0100410204","1","010010001","2","003","00230","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,3,5,1,1,1,1,500,1,0,0,0,0,0,1,0,0,0,0,579,"E01","001",2014
"0100427102","1","010010001","3","004","00080","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,5,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,566,"E01","001",2014
"0100427102","1","010010001","3","004","00080","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,5,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,566,"E01","001",2014
"0100427102","1","010010001","3","004","00080","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,5,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,566,"E01","001",2014
"0100458301","1","010010001","2","003","00450","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,5,8,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,597,"E01","001",2014
"0100458304","1","010010001","2","003","00450","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,1500,1,0,1,0,0,1,1,0,0,0,0,597,"E01","001",2014
"0100458303","1","010010001","2","003","00450","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,6,1,1,1,1,1000,1,0,1,0,0,0,1,0,0,0,0,597,"E01","001",2014
"0100458304","1","010010001","2","003","00450","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,1500,1,0,1,0,0,1,1,0,0,0,0,597,"E01","001",2014
"0100458305","1","010010001","2","003","00450","Vivienda1","Pared8","Techo9","Pisos3",NA,1,1,3,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,597,"E01","001",2014
"0100461401","1","010010001","3","004","00330","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2000,1,1,1,1,0,1,1,1,1,0,0,623,"E01","001",2014
"0100461402","1","010010001","3","004","00330","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,623,"E01","001",2014
"0100461403","1","010010001","3","004","00330","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,5,1,1,1,1,1600,1,1,1,0,0,1,1,0,0,0,0,623,"E01","001",2014
"0100461404","1","010010001","3","004","00330","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,7,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,623,"E01","001",2014
"0100461405","1","010010001","3","004","00330","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,5,1,1,1,1,1000,1,1,1,0,0,0,1,0,0,0,0,623,"E01","001",2014
"0100467702","1","010010001","3","004","00790","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,1500,0,1,1,1,0,1,1,1,0,0,0,578,"E01","001",2014
"0100467703","1","010010001","3","004","00790","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,1,4,1,1,1,1,2500,0,1,1,1,0,1,1,1,0,0,0,578,"E01","001",2014
"0100467704","1","010010001","3","004","00790","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad2",1,3,7,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,578,"E01","001",2014
"0100557801","1","010010001","2","003","00690","Vivienda2","Pared8","Techo9","Pisos3",NA,1,3,5,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,558,"E01","001",2014
"0100557802","1","010010001","2","003","00690","Vivienda2","Pared8","Techo9","Pisos2","Antiguedad5",1,1,5,1,1,1,1,1000,1,0,1,0,0,1,1,0,0,0,0,558,"E01","001",2014
"0100557803","1","010010001","2","003","00690","Vivienda2","Pared8","Techo9","Pisos2","Antiguedad5",1,3,5,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,558,"E01","001",2014
"0100557804","1","010010001","2","003","00690","Vivienda2","Pared8","Techo9","Pisos3","Antiguedad6",1,3,6,1,1,1,1,1200,1,1,0,0,0,1,1,0,0,0,0,558,"E01","001",2014
"0100566501","1","010010001","3","004","00620","Vivienda2","Pared8","Techo9","Pisos2","Antiguedad5",1,3,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,564,"E01","001",2014
"0100566502","1","010010001","3","004","00620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,3,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,564,"E01","001",2014
"0100566503","1","010010001","3","004","00620","Vivienda2","Pared8","Techo9","Pisos2",NA,1,2,3,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,564,"E01","001",2014
"0100665602","1","010010001","4","005","00060","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,6,1,1,1,1,2000,1,1,1,1,0,1,1,1,0,0,0,694,"E01","001",2014
"0100665603","1","010010001","4","005","00060","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,5,1,1,1,1,3000,1,1,1,1,0,1,1,1,0,0,0,694,"E01","001",2014
"0100665604","1","010010001","4","005","00060","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,3000,1,1,1,1,0,1,1,1,1,0,0,694,"E01","001",2014
"0100676201","1","010010001","4","005","00540","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,10,1,1,1,1,6000,1,1,1,1,0,1,1,1,1,0,0,627,"E01","001",2014
"0100676202","1","010010001","4","005","00540","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,6,1,1,1,1,4000,1,1,1,1,0,1,1,1,1,0,0,627,"E01","001",2014
"0100676204","1","010010001","4","005","00540","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,1,7,1,1,1,1,11000,1,1,1,1,0,1,1,1,1,1,0,627,"E01","001",2014
"0100676205","1","010010001","4","005","00540","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,12000,1,1,1,1,0,1,1,1,1,0,0,627,"E01","001",2014
"0100694101","1","010010001","2","003","00560","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,4500,1,1,1,1,0,1,1,1,0,0,0,284,"E01","001",2014
"0100694105","1","010010001","2","003","00560","Vivienda3","Pared7","Techo9","Pisos2","Antiguedad6",1,1,2,1,1,1,1,200,1,0,0,0,0,0,1,0,0,0,0,284,"E01","001",2014
"0100694103","1","010010001","2","003","00560","Vivienda1","Pared7","Techo9","Pisos2","Antiguedad6",1,3,4,1,1,1,1,1000,1,0,0,0,0,0,1,0,0,0,0,284,"E01","001",2014
"0100694104","1","010010001","2","003","00560","Vivienda1","Pared8","Techo3","Pisos1","Antiguedad3",1,3,4,1,1,1,1,500,1,0,0,0,0,0,1,0,0,0,0,284,"E01","001",2014
"0100694105","1","010010001","2","003","00560","Vivienda3","Pared7","Techo9","Pisos2","Antiguedad6",1,1,2,1,1,1,1,200,1,0,0,0,0,0,1,0,0,0,0,284,"E01","001",2014
"0100727302","1","010010001","2","003","00770","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,4,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,622,"E01","001",2014
"0100727303","1","010010001","2","003","00770","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,4,1,1,1,1,800,1,0,0,0,0,0,1,0,0,0,0,622,"E01","001",2014
"0100727304","1","010010001","2","003","00770","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,3,6,1,1,1,1,1000,1,1,1,1,0,0,1,1,0,0,0,622,"E01","001",2014
"0100727305","1","010010001","2","003","00770","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,3,4,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,622,"E01","001",2014
"0100738401","1","010010001","3","004","00150","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,2,5,1,1,1,1,1200,1,1,0,1,0,0,1,0,0,0,0,612,"E01","001",2014
"0100738402","1","010010001","3","004","00150","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,2,5,1,1,1,1,1000,1,1,0,0,0,0,1,0,0,0,0,612,"E01","001",2014
"0100738403","1","010010001","3","004","00150","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,4000,1,1,0,0,0,0,1,0,0,0,0,612,"E01","001",2014
"0100738404","1","010010001","3","004","00150","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,10,1,1,1,1,2500,1,1,1,1,0,1,1,1,0,0,0,612,"E01","001",2014
"0100738405","1","010010001","3","004","00150","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,3,1,1,1,1,800,1,0,0,0,0,0,1,0,0,0,0,612,"E01","001",2014
"0100761701","1","010010001","2","003","00640","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,6,1,1,1,1,1000,1,0,0,0,0,0,0,0,0,0,0,599,"E01","001",2014
"0100761705","1","010010001","2","003","00640","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1300,0,0,0,0,0,0,1,0,0,0,0,599,"E01","001",2014
"0100761703","1","010010001","2","003","00640","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,599,"E01","001",2014
"0100761704","1","010010001","2","003","00640","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,6,8,1,1,1,1,1000,1,1,1,0,0,0,1,0,0,0,0,599,"E01","001",2014
"0100761705","1","010010001","2","003","00640","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1300,0,0,0,0,0,0,1,0,0,0,0,599,"E01","001",2014
"0100781901","1","010010001","4","005","00360","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,7,1,1,1,1,8000,1,1,1,1,0,1,1,1,1,0,0,714,"E01","001",2014
"0100781902","1","010010001","4","005","00360","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,4,9,1,1,1,1,4500,1,1,1,1,0,1,1,1,1,0,0,714,"E01","001",2014
"0100781903","1","010010001","4","005","00360","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,4500,1,1,1,1,0,1,1,1,1,0,0,714,"E01","001",2014
"0100781903","1","010010001","4","005","00360","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,4500,1,1,1,1,0,1,1,1,1,0,0,714,"E01","001",2014
"0100781905","1","010010001","4","005","00360","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,6000,1,1,1,1,0,1,1,1,1,0,0,714,"E01","001",2014
"0100783801","1","010010001","4","005","00290","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,7,1,1,1,1,13000,1,1,1,1,0,1,1,1,1,0,0,741,"E01","001",2014
"0100783802","1","010010001","4","005","00290","Vivienda1","Pared8","Techo9","Pisos3",NA,1,3,6,1,1,1,1,1000,1,1,1,1,0,1,1,1,1,0,0,741,"E01","001",2014
"0100783803","1","010010001","4","005","00290","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,7,1,1,1,1,7000,1,1,1,1,0,1,1,1,0,0,0,741,"E01","001",2014
"0100783804","1","010010001","4","005","00290","Vivienda1","Pared3","Techo4","Pisos3","Antiguedad3",1,2,4,1,1,1,1,1500,0,1,1,1,0,1,1,1,0,1,1,741,"E01","001",2014
"0100783805","1","010010001","4","005","00290","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,7,1,1,1,1,10000,1,1,1,1,0,1,1,1,1,1,0,741,"E01","001",2014
"0100793501","1","010010001","3","004","00010","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2500,1,1,1,1,0,1,1,1,0,0,0,544,"E01","001",2014
"0100793501","1","010010001","3","004","00010","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2500,1,1,1,1,0,1,1,1,0,0,0,544,"E01","001",2014
"0100793503","1","010010001","3","004","00010","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad7",1,3,6,1,1,1,1,4000,1,1,1,1,0,1,1,1,0,0,0,544,"E01","001",2014
"0100793504","1","010010001","3","004","00010","Vivienda1","Pared8","Techo9","Pisos2",NA,1,4,6,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,544,"E01","001",2014
"0100793505","1","010010001","3","004","00010","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,5,1,1,1,1,1500,1,1,1,1,0,1,1,1,0,0,0,544,"E01","001",2014
"0100802601","1","010010001","3","004","00170","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,4,8,1,1,1,1,2500,1,1,1,1,0,1,1,1,1,0,0,643,"E01","001",2014
"0100802602","1","010010001","3","004","00170","Vivienda1","Pared8","Techo9","Pisos3",NA,1,2,3,1,1,1,1,1000,1,1,1,1,0,1,1,1,1,0,0,643,"E01","001",2014
